0.0,0.5474,0.4593,0.4655
1.0,0.4021,0.3873,0.401
2.0,0.4438,0.4068,0.4096
3.0,0.467,0.4128,0.4039
4.0,0.3835,0.4443,0.4426
5.0,0.3943,0.4128,0.4311
6.0,0.4268,0.4293,0.3953
7.0,0.4515,0.4428,0.401
8.0,0.4423,0.4218,0.4669
9.0,0.4237,0.4353,0.4354
10.0,0.382,0.4488,0.4225
11.0,0.3835,0.4428,0.4282
12.0,0.4129,0.4413,0.4669
13.0,0.4345,0.4638,0.4354
14.0,0.4299,0.4323,0.4182
15.0,0.4206,0.4248,0.4512
16.0,0.4253,0.4308,0.4182
17.0,0.4098,0.4263,0.4411
18.0,0.4113,0.4278,0.4411
19.0,0.4144,0.4428,0.4225
20.0,0.4052,0.4158,0.4383
21.0,0.3974,0.4518,0.4211
22.0,0.4129,0.4548,0.4153
23.0,0.4624,0.4323,0.411
24.0,0.4253,0.4338,0.4325
25.0,0.4639,0.4308,0.4182
26.0,0.433,0.4263,0.4196
27.0,0.4546,0.4308,0.4153
28.0,0.4423,0.4338,0.4039
29.0,0.4624,0.4338,0.4268
30.0,0.4469,0.4398,0.4153
31.0,0.4407,0.4413,0.4354
32.0,0.433,0.4413,0.4225
33.0,0.4407,0.4113,0.4282
34.0,0.4222,0.4323,0.4268
35.0,0.4345,0.4248,0.4125
36.0,0.4253,0.4323,0.4325
37.0,0.4283,0.4323,0.4297
38.0,0.4314,0.4308,0.4325
39.0,0.4376,0.4383,0.4153
40.0,0.4392,0.4338,0.4411
41.0,0.4268,0.4278,0.4354
42.0,0.4299,0.4278,0.4454
43.0,0.4392,0.4353,0.444
44.0,0.4407,0.4278,0.4325
45.0,0.4299,0.4278,0.434
46.0,0.4314,0.4203,0.4368
47.0,0.4283,0.4323,0.4268
48.0,0.4345,0.4278,0.4282
49.0,0.4454,0.4278,0.4325
50.0,0.4299,0.4218,0.4297
51.0,0.4361,0.4278,0.4325
52.0,0.4222,0.4413,0.4368
53.0,0.416,0.4308,0.4311
54.0,0.4206,0.4248,0.4311
55.0,0.4253,0.4188,0.4297
56.0,0.4129,0.4383,0.4354
57.0,0.4253,0.4563,0.4397
58.0,0.4624,0.4533,0.4268
59.0,0.4253,0.4608,0.4282
60.0,0.4392,0.4623,0.4311
61.0,0.4314,0.4608,0.434
62.0,0.4314,0.4623,0.4325
63.0,0.4361,0.4563,0.4368
64.0,0.4345,0.4548,0.4354
65.0,0.4392,0.4368,0.3838
66.0,0.4376,0.4443,0.391
67.0,0.4345,0.4428,0.3996
68.0,0.4314,0.4563,0.4096
69.0,0.4376,0.4608,0.3896
70.0,0.4407,0.4578,0.3853
71.0,0.4299,0.4548,0.3953
72.0,0.4222,0.4563,0.3924
73.0,0.416,0.4638,0.3824
74.0,0.4067,0.4443,0.3967
75.0,0.4129,0.4683,0.3967
76.0,0.4113,0.4593,0.3896
77.0,0.4098,0.4518,0.411
78.0,0.3943,0.4563,0.3982
79.0,0.3851,0.4608,0.3967
80.0,0.3928,0.4563,0.4053
81.0,0.4067,0.4488,0.3867
82.0,0.4005,0.4443,0.3982
83.0,0.3974,0.4578,0.4096
84.0,0.399,0.4413,0.4068
85.0,0.4036,0.4533,0.3967
86.0,0.4005,0.4548,0.3996
87.0,0.3943,0.4578,0.4096
88.0,0.3928,0.4578,0.3853
89.0,0.3974,0.4488,0.3896
90.0,0.3866,0.4608,0.4082
91.0,0.3928,0.4563,0.3853
92.0,0.3943,0.4473,0.3953
93.0,0.399,0.4548,0.3982
94.0,0.3959,0.4428,0.4153
95.0,0.3943,0.4608,0.4182
96.0,0.4005,0.4548,0.3867
97.0,0.399,0.4668,0.4053
98.0,0.399,0.4533,0.4168
99.0,0.4144,0.4563,0.3924
