0.0,0.2473,0.1702
1.0,0.1008,0.2449
2.0,0.1572,0.2145
3.0,0.2709,0.1924
4.0,0.1026,0.17
5.0,0.2018,0.1541
6.0,0.1479,0.1066
7.0,0.1432,0.2025
8.0,0.1158,0.2173
9.0,0.1913,0.2037
10.0,0.1386,0.1826
11.0,0.1714,0.2254
12.0,0.1555,0.2186
13.0,0.1822,0.1774
14.0,0.1351,0.2413
15.0,0.159,0.2529
16.0,0.132,0.2141
17.0,0.159,0.2444
18.0,0.172,0.198
19.0,0.1611,0.2221
20.0,0.2018,0.279
21.0,0.1249,0.2285
22.0,0.1798,0.1746
23.0,0.1823,0.1991
24.0,0.177,0.1974
25.0,0.1793,0.237
26.0,0.1708,0.2462
27.0,0.1673,0.2593
28.0,0.1958,0.2371
29.0,0.1654,0.2436
30.0,0.1615,0.2329
31.0,0.1469,0.2454
32.0,0.1544,0.1861
33.0,0.1603,0.2373
34.0,0.1347,0.2061
35.0,0.1517,0.222
36.0,0.131,0.2306
37.0,0.1333,0.191
38.0,0.1333,0.2372
39.0,0.1322,0.2306
40.0,0.1438,0.2459
41.0,0.1423,0.1907
42.0,0.1555,0.196
43.0,0.1541,0.189
44.0,0.1608,0.2279
45.0,0.1553,0.2283
46.0,0.1056,0.2149
47.0,0.1702,0.2245
48.0,0.1855,0.2484
49.0,0.1712,0.2176
50.0,0.1542,0.2483
51.0,0.1588,0.1897
52.0,0.1362,0.181
53.0,0.1515,0.1881
54.0,0.15,0.17
55.0,0.1878,0.1768
56.0,0.1708,0.1871
57.0,0.1451,0.1815
58.0,0.1679,0.1787
59.0,0.1601,0.177
60.0,0.1674,0.1895
61.0,0.1733,0.1855
62.0,0.1694,0.2009
63.0,0.1706,0.1892
64.0,0.1726,0.1941
65.0,0.1599,0.1806
66.0,0.1581,0.1834
67.0,0.1571,0.205
68.0,0.1681,0.1711
69.0,0.1431,0.1585
70.0,0.1433,0.1738
71.0,0.1388,0.1692
72.0,0.1463,0.1534
73.0,0.1403,0.1776
74.0,0.1341,0.1912
75.0,0.1411,0.1755
76.0,0.1541,0.1629
77.0,0.1455,0.1606
78.0,0.1504,0.2006
79.0,0.1602,0.1845
80.0,0.1403,0.2113
81.0,0.1484,0.1648
82.0,0.1463,0.1808
83.0,0.1594,0.1897
84.0,0.1455,0.1874
85.0,0.1645,0.1959
86.0,0.156,0.1983
87.0,0.1403,0.2053
88.0,0.1415,0.2001
89.0,0.1439,0.1631
90.0,0.1194,0.169
91.0,0.1433,0.1763
92.0,0.1268,0.2028
93.0,0.1367,0.1742
94.0,0.1486,0.2156
95.0,0.1472,0.2045
96.0,0.1435,0.1625
97.0,0.1367,0.1664
98.0,0.1318,0.1921
99.0,0.1427,0.173
