0.0,0.0353,0.0159,0.0131
1.0,0.0768,0.0482,0.0556
2.0,0.0771,0.0679,0.0689
3.0,0.1231,0.0951,0.0867
4.0,0.1559,0.1151,0.115
5.0,0.2037,0.1381,0.1425
6.0,0.1858,0.1642,0.1577
7.0,0.1667,0.1743,0.1676
8.0,0.1194,0.1181,0.1567
9.0,0.3572,0.2792,0.1989
10.0,0.2599,0.1666,0.1804
11.0,0.3979,0.3443,0.3055
12.0,0.2161,0.1579,0.1853
13.0,0.5645,0.4576,0.3664
14.0,0.4971,0.2959,0.3022
15.0,0.3947,0.4125,0.2593
16.0,0.5175,0.4037,0.3231
17.0,0.3762,0.5313,0.3324
18.0,0.6441,0.4345,0.4133
19.0,1.0863,1.0669,0.5367
20.0,0.7216,0.7351,0.852
