0.0,0.7247,0.717
1.0,0.7042,0.7055
2.0,0.7478,0.7286
3.0,0.6914,0.6953
4.0,0.6773,0.6953
5.0,0.7542,0.7145
6.0,0.6569,0.7042
7.0,0.7209,0.6773
8.0,0.7106,0.7106
9.0,0.6773,0.717
10.0,0.6978,0.7145
11.0,0.7273,0.7247
12.0,0.7286,0.7222
13.0,0.7337,0.7183
14.0,0.7375,0.7145
15.0,0.6876,0.7247
16.0,0.7286,0.7183
17.0,0.7375,0.7324
18.0,0.7196,0.7337
19.0,0.7196,0.7298
20.0,0.6927,0.7375
21.0,0.7401,0.735
22.0,0.717,0.7337
23.0,0.7119,0.735
24.0,0.7209,0.7286
25.0,0.7183,0.7362
26.0,0.7286,0.7388
27.0,0.7183,0.726
28.0,0.7157,0.7273
29.0,0.7554,0.7311
30.0,0.7375,0.7183
31.0,0.7311,0.6633
32.0,0.7324,0.726
33.0,0.7337,0.7414
34.0,0.7324,0.7157
35.0,0.7362,0.7286
36.0,0.7311,0.7375
37.0,0.7324,0.7401
38.0,0.7324,0.717
39.0,0.7298,0.7298
40.0,0.7286,0.7452
41.0,0.7324,0.7375
42.0,0.7311,0.749
43.0,0.7324,0.7311
44.0,0.7337,0.7132
45.0,0.7337,0.7132
46.0,0.7414,0.7145
47.0,0.7311,0.7132
48.0,0.7311,0.7042
49.0,0.7375,0.7119
50.0,0.7452,0.7042
51.0,0.7362,0.7068
52.0,0.735,0.7298
53.0,0.7426,0.726
54.0,0.7414,0.7145
55.0,0.7401,0.7222
56.0,0.735,0.7247
57.0,0.735,0.7145
58.0,0.7247,0.7183
59.0,0.7567,0.7286
60.0,0.7452,0.717
61.0,0.7426,0.7145
62.0,0.7401,0.717
63.0,0.735,0.7196
64.0,0.7388,0.7132
65.0,0.7414,0.7157
66.0,0.7388,0.7068
67.0,0.7414,0.7183
68.0,0.7414,0.7234
69.0,0.7337,0.7234
70.0,0.735,0.7209
71.0,0.735,0.7209
72.0,0.735,0.7247
73.0,0.7401,0.7183
74.0,0.7388,0.7145
75.0,0.7426,0.7222
76.0,0.7401,0.7145
77.0,0.7414,0.7222
78.0,0.7414,0.7132
79.0,0.7286,0.7196
80.0,0.7414,0.717
81.0,0.7414,0.717
82.0,0.7362,0.7145
83.0,0.7286,0.7145
84.0,0.7298,0.717
85.0,0.7439,0.7157
86.0,0.749,0.7132
87.0,0.7375,0.7145
88.0,0.7465,0.7145
89.0,0.7465,0.7145
90.0,0.7452,0.717
91.0,0.7286,0.7132
92.0,0.7401,0.7157
93.0,0.735,0.7157
94.0,0.7324,0.717
95.0,0.7286,0.717
96.0,0.7286,0.7209
97.0,0.7452,0.7222
98.0,0.735,0.7093
99.0,0.7414,0.7157
