Image_Name,Fidelity_Score
000056_4_southeast asian.jpg,0.38611944386671415
000078_0_black.jpg,0.9936182449278483
000095_4_southeast asian.jpg,0.6134484553225663
000018_5_east asian.jpg,0.9570911209449842
000085_4_southeast asian.jpg,0.8833059434506683
000045_6_white.jpg,0.9157564893700814
000002_0_black.jpg,0.7404164387702126
000099_1_indian.jpg,0.8300715914839623
000057_1_indian.jpg,0.46840210159772555
000067_0_black.jpg,0.60545763889491
000083_6_white.jpg,0.8968494168673542
000075_0_black.jpg,0.995243290978769
000007_1_indian.jpg,0.856006185480858
000073_3_middle eastern.jpg,0.8121014994143516
000034_5_east asian.jpg,0.6647945201518246
000085_5_east asian.jpg,0.8654430408842628
000048_6_white.jpg,0.6437694636531783
000023_3_middle eastern.jpg,0.9188751105057216
000004_2_latino.jpg,0.3363253470800571
000009_5_east asian.jpg,0.5850079529081527
000030_2_latino.jpg,0.3520037564110976
000054_4_southeast asian.jpg,0.5118862203461694
000081_1_indian.jpg,0.8427017854244836
000065_0_black.jpg,0.367924132798229
000002_5_east asian.jpg,0.6305071143291445
000036_6_white.jpg,0.830956499591895
000032_4_southeast asian.jpg,0.7059156563752169
000010_0_black.jpg,0.7394337330884326
000051_4_southeast asian.jpg,0.8740452366923637
000019_0_black.jpg,0.9208499893456497
000072_2_latino.jpg,0.5317011786319574
000008_3_middle eastern.jpg,0.7114677286838058
000027_4_southeast asian.jpg,0.42319883196273556
000026_0_black.jpg,0.6111829839916827
000063_5_east asian.jpg,0.6254332376207625
000072_1_indian.jpg,0.5797793298685094
000093_4_southeast asian.jpg,0.9850818811959758
000005_4_southeast asian.jpg,0.8300837753665484
000025_0_black.jpg,0.5204403083254241
000030_6_white.jpg,0.6063078402257029
000064_2_latino.jpg,0.7142200849659754
000039_6_white.jpg,0.9192849459154318
000052_4_southeast asian.jpg,0.5987127457951857
000085_0_black.jpg,0.9141220205071219
000082_5_east asian.jpg,0.831618230176278
000012_2_latino.jpg,0.615458322044544
000071_5_east asian.jpg,0.7659679361338829
000015_2_latino.jpg,0.7902263481286571
000006_6_white.jpg,0.9441698916600618
000003_2_latino.jpg,0.3709202795106792
000005_3_middle eastern.jpg,0.8518927357501751
000076_0_black.jpg,0.7120843043853646
000060_4_southeast asian.jpg,0.8556418665591139
000038_3_middle eastern.jpg,0.8784784887220374
000021_0_black.jpg,0.5333629994645654
000069_6_white.jpg,0.6806362129341521
000017_6_white.jpg,0.5054481209130717
000016_4_southeast asian.jpg,0.5822781419040901
000060_1_indian.jpg,0.8471884469429001
000051_0_black.jpg,0.8530475132103033
000073_1_indian.jpg,0.9322684247844812
000021_2_latino.jpg,0.7119088341455764
000017_1_indian.jpg,0.5672352145579844
000061_6_white.jpg,0.2190137862604844
000077_0_black.jpg,0.8999671635744586
000057_4_southeast asian.jpg,0.45121855558036406
000023_1_indian.jpg,0.9483542288600166
000042_0_black.jpg,0.8623638320893083
000064_1_indian.jpg,0.8251353456821875
000024_2_latino.jpg,0.442190098096112
000042_1_indian.jpg,0.8553781300204106
000071_4_southeast asian.jpg,0.7386699134657775
000058_5_east asian.jpg,0.7713205448025255
000091_5_east asian.jpg,0.870897914997895
000065_4_southeast asian.jpg,0.41171817339307637
000072_4_southeast asian.jpg,0.6204609279789781
000069_5_east asian.jpg,0.5362974234850428
000085_6_white.jpg,0.7894381996387061
000045_0_black.jpg,0.9474510244013572
000024_0_black.jpg,0.45752287308401685
000003_5_east asian.jpg,0.3074597981170901
000082_1_indian.jpg,0.9228536462991066
000041_4_southeast asian.jpg,0.46955778267943926
