Image_Name,Fidelity_Score
001832_4_southeast asian.jpg,0.48228108585073426
009976_0_black.jpg,0.7610644959719679
007688_6_white.jpg,0.8533004934727486
003060_3_middle eastern.jpg,0.560104929261722
000056_4_southeast asian.jpg,0.20657431217346156
005517_6_white.jpg,0.7729949074829845
006358_5_east asian.jpg,0.39009183549534154
009906_1_indian.jpg,0.845675587462301
001826_0_black.jpg,0.6520113273969128
005346_6_white.jpg,0.6262577566221283
000625_2_latino.jpg,0.9453796740388352
008730_5_east asian.jpg,0.3717927937486196
006749_2_latino.jpg,0.7573887931064855
004313_4_southeast asian.jpg,0.903321717235241
005733_2_latino.jpg,0.7135055845000526
005277_3_middle eastern.jpg,0.5102762479762128
004189_1_indian.jpg,0.9058592344071135
006382_0_black.jpg,0.8894676928802459
006600_1_indian.jpg,0.3857838405501155
005642_6_white.jpg,0.5386008547890997
006086_3_middle eastern.jpg,0.8775658920825076
001647_2_latino.jpg,0.5742337371903727
005378_5_east asian.jpg,0.770430292724724
001402_5_east asian.jpg,0.8831386484433252
008122_3_middle eastern.jpg,0.535880462699593
005456_1_indian.jpg,0.5351570071122145
001329_5_east asian.jpg,0.7358714009356582
006601_0_black.jpg,0.8457835967151122
006858_0_black.jpg,0.7788794771200627
003185_6_white.jpg,0.717333522860766
008970_4_southeast asian.jpg,0.8282880616479686
004759_1_indian.jpg,0.9284547799086877
006292_4_southeast asian.jpg,0.6184533659948064
006918_2_latino.jpg,0.8809743907115959
009194_0_black.jpg,0.4695776065467314
004291_2_latino.jpg,0.7694967694718671
008990_5_east asian.jpg,0.6482512809845717
007221_6_white.jpg,0.8932248650784138
004548_4_southeast asian.jpg,0.6327168300090367
001166_5_east asian.jpg,0.6942714874026044
009758_0_black.jpg,0.8014741879690421
007170_2_latino.jpg,0.7103613861420839
006287_6_white.jpg,0.18751686873251083
008910_3_middle eastern.jpg,0.9231088278789878
006835_2_latino.jpg,0.6303372563346177
006748_5_east asian.jpg,0.6905928617210453
004334_2_latino.jpg,0.8025039982797117
000816_2_latino.jpg,0.8124057553157196
009401_2_latino.jpg,0.409500972655229
004723_1_indian.jpg,0.8906608349674052
005100_6_white.jpg,0.8002917851486346
007719_4_southeast asian.jpg,0.8007200017683931
005428_3_middle eastern.jpg,0.6370599411637359
002824_4_southeast asian.jpg,0.37397612716489337
001077_6_white.jpg,0.8775673170622462
004669_4_southeast asian.jpg,0.9048832817992869
001067_6_white.jpg,0.54720609027834
002514_2_latino.jpg,0.5725702911280521
002887_1_indian.jpg,0.8681926437178125
008732_2_latino.jpg,0.7261093883947172
004588_4_southeast asian.jpg,0.5328980545644779
003507_0_black.jpg,0.882912446837951
009568_1_indian.jpg,0.3737621127476263
003559_2_latino.jpg,0.3364305392202285
004260_1_indian.jpg,0.8661126917324582
004298_1_indian.jpg,0.8529077361372079
009339_3_middle eastern.jpg,0.7009859927942197
009022_6_white.jpg,0.43331997518826704
009485_6_white.jpg,0.6279691239963494
001992_2_latino.jpg,0.6796052420630392
007111_4_southeast asian.jpg,0.6525382454013506
005442_4_southeast asian.jpg,0.4354510047741611
003628_4_southeast asian.jpg,0.7888149338241717
008802_1_indian.jpg,0.6956180566902121
006533_4_southeast asian.jpg,0.8923345081052458
003842_5_east asian.jpg,0.7282784060172747
002366_2_latino.jpg,0.8573392407174123
000804_2_latino.jpg,0.7115294160018175
002213_5_east asian.jpg,0.7614023743222342
007962_3_middle eastern.jpg,0.637696115498888
009830_4_southeast asian.jpg,0.6091831678611295
002045_2_latino.jpg,0.9893787269040706
006373_2_latino.jpg,0.5800508663518029
