0.0,0.0115,0.0053,0.0042
1.0,0.0252,0.0154,0.0187
2.0,0.023,0.0193,0.0212
3.0,0.0373,0.0325,0.0322
4.0,0.0489,0.0388,0.0371
5.0,0.0617,0.0541,0.0472
6.0,0.057,0.0492,0.0435
7.0,0.0491,0.0588,0.0543
8.0,0.0397,0.0478,0.0536
9.0,0.1076,0.0802,0.0623
10.0,0.075,0.0528,0.0574
11.0,0.1098,0.1034,0.0861
12.0,0.0673,0.0581,0.06
13.0,0.19,0.1493,0.1307
14.0,0.1456,0.0991,0.1014
15.0,0.1696,0.1518,0.1011
16.0,0.1466,0.1248,0.0908
17.0,0.1575,0.1863,0.1132
18.0,0.2028,0.1398,0.1247
19.0,0.337,0.283,0.1501
20.0,0.2462,0.2442,0.2654
