0.0,0.5294,0.5451,0.5658
1.0,0.4806,0.4928,0.5313
2.0,0.4644,0.5175,0.5327
3.0,0.4762,0.4855,0.5601
4.0,0.4599,0.5233,0.5788
5.0,0.451,0.5349,0.5874
6.0,0.4599,0.5611,0.5356
7.0,0.4895,0.5422,0.5413
8.0,0.4851,0.548,0.5658
9.0,0.4821,0.5727,0.5673
10.0,0.454,0.5742,0.5543
11.0,0.4584,0.5683,0.5485
12.0,0.457,0.5567,0.5428
13.0,0.4688,0.5364,0.5644
14.0,0.4555,0.5088,0.5673
15.0,0.4718,0.5509,0.5658
16.0,0.4614,0.5073,0.5745
17.0,0.4718,0.5102,0.5975
18.0,0.4688,0.5175,0.5745
19.0,0.4673,0.5189,0.5845
20.0,0.4673,0.4986,0.5932
21.0,0.4658,0.5436,0.586
22.0,0.4688,0.5335,0.586
23.0,0.4865,0.5436,0.5773
24.0,0.4969,0.5378,0.5946
25.0,0.4851,0.5335,0.5802
26.0,0.451,0.5364,0.5644
27.0,0.4821,0.5422,0.5759
28.0,0.4658,0.5335,0.5802
29.0,0.4777,0.5509,0.5644
30.0,0.4821,0.5393,0.5572
31.0,0.457,0.5407,0.5745
32.0,0.4895,0.5378,0.5745
33.0,0.4895,0.5291,0.5831
34.0,0.4747,0.5378,0.5845
35.0,0.4791,0.5335,0.573
36.0,0.4747,0.532,0.586
37.0,0.4791,0.5378,0.5759
38.0,0.4762,0.5451,0.586
39.0,0.4851,0.5422,0.5817
40.0,0.4821,0.5407,0.596
41.0,0.4806,0.5349,0.596
42.0,0.4762,0.5364,0.5989
43.0,0.4895,0.5335,0.596
44.0,0.4658,0.5247,0.596
45.0,0.4732,0.532,0.5874
46.0,0.4777,0.5218,0.5903
47.0,0.4791,0.5276,0.5903
48.0,0.491,0.5262,0.5802
49.0,0.4703,0.5306,0.5831
50.0,0.5028,0.5451,0.5874
51.0,0.4777,0.5451,0.5888
52.0,0.4658,0.5393,0.5946
53.0,0.4584,0.5451,0.5932
54.0,0.4555,0.5465,0.5831
55.0,0.4584,0.5495,0.5817
56.0,0.451,0.5349,0.5874
57.0,0.4614,0.5713,0.5903
58.0,0.5058,0.5582,0.5874
59.0,0.4688,0.5538,0.5817
60.0,0.4747,0.564,0.5888
61.0,0.4732,0.5727,0.5932
62.0,0.4718,0.5669,0.5917
63.0,0.4836,0.5524,0.5817
64.0,0.4718,0.5625,0.5932
65.0,0.4851,0.5465,0.5701
66.0,0.4806,0.5553,0.5716
67.0,0.4747,0.5422,0.5759
68.0,0.4747,0.5654,0.5831
69.0,0.4821,0.5654,0.5759
70.0,0.4865,0.5567,0.5773
71.0,0.4747,0.5582,0.5831
72.0,0.4658,0.5669,0.5788
73.0,0.4747,0.5683,0.5716
74.0,0.4629,0.5567,0.5759
75.0,0.4732,0.564,0.5802
76.0,0.4673,0.5625,0.5788
77.0,0.4836,0.5611,0.5802
78.0,0.4629,0.5596,0.5817
79.0,0.457,0.564,0.5845
80.0,0.4555,0.5567,0.5817
81.0,0.4644,0.5567,0.5701
82.0,0.457,0.5509,0.5831
83.0,0.4555,0.5582,0.5788
84.0,0.454,0.548,0.573
85.0,0.4555,0.5654,0.5802
86.0,0.4496,0.5567,0.5759
87.0,0.4496,0.5654,0.5788
88.0,0.451,0.5596,0.5687
89.0,0.4481,0.5567,0.5716
90.0,0.451,0.5582,0.573
91.0,0.4555,0.5553,0.5759
92.0,0.454,0.5538,0.573
93.0,0.4644,0.5611,0.5802
94.0,0.4525,0.5538,0.5788
95.0,0.454,0.5625,0.5845
96.0,0.4555,0.5611,0.5673
97.0,0.4584,0.5683,0.5802
98.0,0.4555,0.5611,0.5788
99.0,0.4644,0.5611,0.5701
