0.0,0.634,0.632,0.561
1.0,0.6279,0.6693,0.6141
2.0,0.6747,0.736,0.6614
3.0,0.6808,0.6614,0.5705
4.0,0.5446,0.6555,0.525
5.0,0.5426,0.528,0.4587
6.0,0.4268,0.5378,0.4283
7.0,0.4308,0.4181,0.4606
8.0,0.3678,0.4495,0.4568
9.0,0.3475,0.4239,0.4359
10.0,0.3373,0.4063,0.4018
11.0,0.3414,0.475,0.4378
12.0,0.3373,0.4416,0.3753
13.0,0.3658,0.4063,0.4283
14.0,0.3658,0.4082,0.4359
15.0,0.3495,0.3729,0.4075
16.0,0.3963,0.4573,0.4151
17.0,0.3556,0.4023,0.4473
18.0,0.3881,0.3651,0.4738
19.0,0.3211,0.3788,0.4113
20.0,0.3516,0.3886,0.4321
21.0,0.3902,0.4063,0.4283
22.0,0.3719,0.4102,0.4302
23.0,0.3719,0.3651,0.4397
24.0,0.3353,0.4259,0.4511
25.0,0.3821,0.3965,0.4359
26.0,0.3536,0.4259,0.4302
27.0,0.3475,0.4122,0.4132
28.0,0.3638,0.4259,0.4151
29.0,0.3556,0.3886,0.4208
30.0,0.3536,0.4122,0.4473
31.0,0.3963,0.4259,0.4302
32.0,0.3739,0.4396,0.4189
33.0,0.4085,0.4043,0.4473
34.0,0.3353,0.3945,0.4321
35.0,0.3312,0.4455,0.4549
36.0,0.3495,0.4161,0.434
37.0,0.3638,0.4122,0.4568
38.0,0.3881,0.3925,0.4189
39.0,0.3678,0.4004,0.4473
40.0,0.3617,0.3847,0.4473
41.0,0.4125,0.3866,0.4397
42.0,0.3719,0.4063,0.4397
43.0,0.4247,0.3965,0.4302
44.0,0.3881,0.4102,0.4473
45.0,0.3942,0.4102,0.4378
46.0,0.3516,0.4357,0.4454
47.0,0.3658,0.4298,0.434
48.0,0.3597,0.3945,0.434
49.0,0.3638,0.4239,0.4132
50.0,0.3597,0.4023,0.3923
51.0,0.3841,0.4102,0.4132
52.0,0.3821,0.4082,0.4094
53.0,0.3597,0.4004,0.4018
54.0,0.3556,0.4004,0.417
55.0,0.376,0.4043,0.4037
56.0,0.3719,0.3886,0.3904
57.0,0.3678,0.4102,0.3942
58.0,0.3597,0.4023,0.4018
59.0,0.3475,0.4082,0.3961
60.0,0.3739,0.3965,0.4037
61.0,0.3617,0.4004,0.4075
62.0,0.3719,0.3965,0.4056
63.0,0.3658,0.3984,0.4094
64.0,0.3577,0.4082,0.4056
65.0,0.3516,0.4082,0.4056
66.0,0.3455,0.3984,0.3961
67.0,0.3577,0.4082,0.4075
68.0,0.3638,0.3925,0.4075
69.0,0.3658,0.4161,0.3999
70.0,0.3699,0.4023,0.3999
71.0,0.3638,0.4141,0.398
72.0,0.3475,0.4298,0.3999
73.0,0.3475,0.4141,0.3866
74.0,0.3577,0.42,0.4056
75.0,0.3556,0.4318,0.4056
76.0,0.3658,0.4338,0.3999
77.0,0.3516,0.4141,0.4037
78.0,0.3516,0.4181,0.4189
79.0,0.3495,0.4239,0.3942
80.0,0.3272,0.4377,0.3866
81.0,0.3394,0.4259,0.3809
82.0,0.3394,0.4063,0.3866
83.0,0.3455,0.3984,0.3715
84.0,0.3414,0.3965,0.3809
85.0,0.3191,0.42,0.3772
86.0,0.3191,0.4102,0.3866
87.0,0.3556,0.4082,0.3885
88.0,0.3536,0.4043,0.3677
89.0,0.3536,0.3945,0.3734
90.0,0.3455,0.4023,0.3715
91.0,0.3434,0.3965,0.3696
92.0,0.3434,0.3945,0.3734
93.0,0.3414,0.3847,0.3734
94.0,0.3434,0.3906,0.3696
95.0,0.3495,0.3886,0.3791
96.0,0.3516,0.4023,0.3866
97.0,0.3353,0.3984,0.3809
98.0,0.3394,0.4122,0.3772
99.0,0.3414,0.4259,0.3942
