0.0,0.9923,0.9865,0.9875
1.0,0.869,0.8719,0.9066
2.0,0.7803,0.7977,0.8141
3.0,0.7187,0.738,0.7476
4.0,0.6869,0.6994,0.7013
5.0,0.5973,0.6098,0.6339
6.0,0.5501,0.5588,0.5963
7.0,0.4933,0.5135,0.5559
8.0,0.3902,0.4287,0.4566
9.0,0.3844,0.396,0.447
10.0,0.3006,0.3198,0.3882
11.0,0.2514,0.263,0.3439
12.0,0.2081,0.2254,0.2987
13.0,0.1522,0.1647,0.262
14.0,0.1416,0.1513,0.2254
15.0,0.0819,0.08,0.157
16.0,0.0742,0.0771,0.157
17.0,0.0385,0.0366,0.104
18.0,0.0279,0.0347,0.078
19.0,0.0193,0.0173,0.0674
20.0,0.0116,0.0087,0.0453
