0.0,0.587,0.6035
1.0,0.6431,0.6489
2.0,0.6934,0.6634
3.0,0.6132,0.676
4.0,0.6799,0.675
5.0,0.6721,0.6702
6.0,0.6799,0.6615
7.0,0.5812,0.6925
8.0,0.6741,0.6934
9.0,0.6925,0.6692
10.0,0.6915,0.7031
11.0,0.7195,0.6973
12.0,0.7234,0.6741
13.0,0.7021,0.6702
14.0,0.6741,0.7002
15.0,0.6992,0.6934
16.0,0.6983,0.6847
17.0,0.6925,0.6934
18.0,0.7147,0.706
19.0,0.6954,0.6944
20.0,0.7099,0.7002
21.0,0.6741,0.6973
22.0,0.7176,0.6896
23.0,0.7089,0.7089
24.0,0.7118,0.7195
25.0,0.705,0.7157
26.0,0.7128,0.707
27.0,0.7195,0.7079
28.0,0.6983,0.7118
29.0,0.705,0.7002
30.0,0.7166,0.6992
31.0,0.7031,0.676
32.0,0.7099,0.6934
33.0,0.7118,0.6954
34.0,0.707,0.6934
35.0,0.7137,0.7041
36.0,0.7176,0.7041
37.0,0.7166,0.6973
38.0,0.7108,0.7041
39.0,0.7137,0.707
40.0,0.7176,0.7099
41.0,0.7137,0.7021
42.0,0.7137,0.705
43.0,0.7137,0.6992
44.0,0.7195,0.7041
45.0,0.7224,0.7012
46.0,0.705,0.7108
47.0,0.6992,0.7021
48.0,0.7031,0.7031
49.0,0.7311,0.7108
50.0,0.7108,0.7002
51.0,0.7021,0.7021
52.0,0.7108,0.6983
53.0,0.7166,0.6963
54.0,0.7244,0.6954
55.0,0.7205,0.7002
56.0,0.7166,0.6944
57.0,0.7108,0.6963
58.0,0.7244,0.6915
59.0,0.7205,0.6915
60.0,0.7321,0.6954
61.0,0.7205,0.6934
62.0,0.7263,0.6963
63.0,0.7234,0.6944
64.0,0.7205,0.6992
65.0,0.7137,0.6886
66.0,0.7079,0.6954
67.0,0.705,0.6934
68.0,0.707,0.7137
69.0,0.7118,0.707
70.0,0.707,0.7079
71.0,0.7021,0.707
72.0,0.7012,0.707
73.0,0.706,0.7002
74.0,0.7021,0.7041
75.0,0.7041,0.7041
76.0,0.7079,0.707
77.0,0.705,0.705
78.0,0.707,0.6896
79.0,0.7079,0.7002
80.0,0.707,0.6944
81.0,0.705,0.7079
82.0,0.7041,0.6983
83.0,0.7099,0.7079
84.0,0.6992,0.7089
85.0,0.6934,0.7012
86.0,0.6992,0.706
87.0,0.6963,0.705
88.0,0.7012,0.6992
89.0,0.6954,0.706
90.0,0.6973,0.705
91.0,0.6983,0.705
92.0,0.7012,0.7031
93.0,0.6983,0.7089
94.0,0.6973,0.6973
95.0,0.7041,0.707
96.0,0.6983,0.6954
97.0,0.7012,0.6963
98.0,0.6983,0.7031
99.0,0.6983,0.7002
