0.0,0.9584,0.9831,0.9805
1.0,0.814,0.8583,0.8804
2.0,0.7373,0.7698,0.7854
3.0,0.6671,0.7139,0.7412
4.0,0.5995,0.6554,0.6736
5.0,0.5553,0.6047,0.6138
6.0,0.4785,0.5241,0.554
7.0,0.446,0.4889,0.5085
8.0,0.3901,0.4317,0.459
9.0,0.2874,0.3433,0.4044
10.0,0.2549,0.3082,0.3745
11.0,0.1925,0.225,0.2887
12.0,0.1756,0.1977,0.2835
13.0,0.1014,0.1235,0.1938
14.0,0.1027,0.1131,0.1886
15.0,0.0728,0.1001,0.156
16.0,0.0442,0.0572,0.1196
17.0,0.0338,0.0416,0.1131
18.0,0.0156,0.026,0.0689
19.0,0.0065,0.0156,0.0455
20.0,0.0078,0.0104,0.0286
