0.0,0.5746,0.5971
1.0,0.6422,0.6513
2.0,0.7007,0.6624
3.0,0.6158,0.6734
4.0,0.6667,0.6835
5.0,0.682,0.6763
6.0,0.6758,0.6681
7.0,0.5875,0.695
8.0,0.6777,0.6815
9.0,0.7041,0.67
10.0,0.6892,0.6935
11.0,0.7132,0.694
12.0,0.717,0.6681
13.0,0.7122,0.6787
14.0,0.6806,0.7026
15.0,0.707,0.6935
16.0,0.7041,0.693
17.0,0.6945,0.6993
18.0,0.7137,0.6974
19.0,0.6902,0.693
20.0,0.7017,0.6978
21.0,0.6715,0.6969
22.0,0.7065,0.6983
23.0,0.6993,0.7084
24.0,0.7041,0.7079
25.0,0.6993,0.7055
26.0,0.7026,0.7084
27.0,0.7089,0.717
28.0,0.6835,0.7118
29.0,0.7007,0.707
30.0,0.7065,0.7012
31.0,0.7007,0.6758
32.0,0.706,0.6897
33.0,0.705,0.7017
34.0,0.7046,0.6964
35.0,0.7089,0.7031
36.0,0.7089,0.7036
37.0,0.7089,0.6993
38.0,0.705,0.7036
39.0,0.7079,0.7022
40.0,0.7118,0.7074
41.0,0.7113,0.7041
42.0,0.7118,0.706
43.0,0.7084,0.6993
44.0,0.7108,0.7041
45.0,0.7118,0.7031
46.0,0.706,0.7098
47.0,0.7017,0.7007
48.0,0.7012,0.7007
49.0,0.7185,0.7074
