0.0,0.5849,0.5706,0.51
1.0,0.6321,0.5843,0.5939
2.0,0.6449,0.658,0.6174
3.0,0.614,0.6391,0.609
4.0,0.4904,0.634,0.5737
5.0,0.5231,0.5449,0.4781
6.0,0.4033,0.5243,0.4311
7.0,0.3996,0.4215,0.4731
8.0,0.3324,0.4267,0.4496
9.0,0.3143,0.3873,0.4328
10.0,0.2925,0.3993,0.4077
11.0,0.3179,0.4438,0.4194
12.0,0.3451,0.4558,0.4362
13.0,0.336,0.3855,0.4278
14.0,0.3687,0.3821,0.4832
15.0,0.3469,0.3718,0.4362
16.0,0.3669,0.4455,0.4412
17.0,0.3215,0.365,0.4546
18.0,0.3742,0.4027,0.463
19.0,0.336,0.3855,0.406
20.0,0.3252,0.3838,0.4345
21.0,0.3451,0.4044,0.4697
22.0,0.3161,0.365,0.4261
23.0,0.3924,0.3564,0.4597
24.0,0.3052,0.3821,0.4546
25.0,0.3324,0.3718,0.4647
26.0,0.3306,0.3855,0.4613
27.0,0.3215,0.4147,0.4395
28.0,0.3488,0.413,0.4278
29.0,0.3197,0.389,0.4479
30.0,0.3324,0.4078,0.4664
31.0,0.3451,0.3873,0.4613
32.0,0.3379,0.4301,0.4412
33.0,0.3887,0.4284,0.4563
34.0,0.3324,0.3958,0.4546
35.0,0.3379,0.4524,0.4446
36.0,0.3379,0.4112,0.4781
37.0,0.3252,0.4078,0.4395
38.0,0.3469,0.3907,0.4395
39.0,0.3524,0.4267,0.4798
40.0,0.3506,0.3804,0.4563
41.0,0.3706,0.3993,0.4597
42.0,0.3397,0.4215,0.4479
43.0,0.4014,0.3907,0.4395
44.0,0.3615,0.3907,0.4664
45.0,0.376,0.3941,0.4345
46.0,0.3124,0.4095,0.4395
47.0,0.3306,0.4215,0.4798
48.0,0.3197,0.3941,0.4697
49.0,0.3288,0.4044,0.4496
50.0,0.3687,0.4095,0.4311
51.0,0.3615,0.389,0.4597
52.0,0.3288,0.3941,0.4345
53.0,0.3433,0.4027,0.4446
54.0,0.3143,0.3924,0.4261
55.0,0.3451,0.3855,0.4362
56.0,0.3379,0.3787,0.4244
57.0,0.3215,0.3924,0.4261
58.0,0.3324,0.4078,0.4328
59.0,0.2943,0.4112,0.4228
60.0,0.3415,0.3958,0.4429
61.0,0.3342,0.3838,0.4278
62.0,0.3288,0.3907,0.4429
63.0,0.3342,0.3907,0.4496
64.0,0.3288,0.3958,0.4244
65.0,0.3197,0.401,0.4345
66.0,0.3106,0.3855,0.4479
67.0,0.3143,0.3924,0.4513
68.0,0.327,0.3993,0.4362
69.0,0.336,0.4112,0.458
70.0,0.3524,0.4147,0.4412
71.0,0.3506,0.4215,0.4395
72.0,0.3161,0.425,0.4345
73.0,0.3124,0.4095,0.4345
74.0,0.3215,0.4301,0.4345
75.0,0.3306,0.4335,0.4278
76.0,0.3288,0.425,0.4328
77.0,0.3088,0.4232,0.4395
78.0,0.3233,0.3975,0.4362
79.0,0.3088,0.3975,0.4211
80.0,0.3397,0.4112,0.4295
81.0,0.3324,0.4164,0.4093
82.0,0.3161,0.3804,0.4362
83.0,0.3179,0.3873,0.4278
84.0,0.3215,0.3924,0.4194
85.0,0.3106,0.3941,0.4244
86.0,0.3106,0.3975,0.4211
87.0,0.3288,0.3924,0.4211
88.0,0.3288,0.3907,0.3959
89.0,0.3288,0.377,0.4144
90.0,0.3179,0.4078,0.4077
91.0,0.3197,0.4044,0.3993
92.0,0.3252,0.4044,0.416
93.0,0.3161,0.4061,0.4026
94.0,0.307,0.4027,0.4043
95.0,0.3179,0.3958,0.4043
96.0,0.3124,0.4027,0.4077
97.0,0.3052,0.3993,0.4009
98.0,0.3034,0.4061,0.406
99.0,0.3161,0.4112,0.4194
